2010,Privacy-preserving data publishing: A survey of recent developments,"Fung B.C.M., Wang K., Chen R., Yu P.S.",3600300,ACM Computing Surveys,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,56,68,90,131,123,123,116,109,107,25,0,987
1995,An Effective Hash-Based Algorithm for Mining Association Rules,"Park J.S., Chen M.-S., Yu P.S.",1635808,ACM SIGMOD Record,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,23,31,42,41,51,57,70,59,44,74,64,44,54,55,26,45,26,34,26,34,27,7,0,966
2003,Mining concept-drifting data streams using ensemble classifiers,"Wang H., Fan W., Yu P.S., Han J.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,32,47,34,66,68,66,76,78,78,68,74,64,61,50,14,0,915
2008,A holistic lexicon-based approach to opinion mining,"Ding X., Liu B., Yu P.S.",,WSDM'08 - Proceedings of the 2008 International Conference on Web Search and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,39,46,65,80,76,84,78,76,78,84,23,0,757
1999,Fast Algorithms for Projected Clustering,"Aggarwal C.C., Wolf J.L., Yu P.S., Procopiuc C., Park J.S.",1635808,SIGMOD Record (ACM Special Interest Group on Management of Data),28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,16,26,25,33,43,38,39,45,41,45,47,52,40,41,33,30,33,28,9,0,682
2011,Pathsim: Meta path-based top-k similarity search in heterogeneous information networks,"Sun Y., Han J., Yan X., Yu P.S., Wu T.",21508097,Proceedings of the VLDB Endowment,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,24,48,59,67,89,115,164,39,0,621
2007,A new method to measure the semantic similarity of GO terms,"Wang J.Z., Du Z., Payattakool R., Yu P.S., Chen C.-F.",13674803,Bioinformatics,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,25,41,47,49,54,57,58,46,50,46,72,20,0,585
2001,Outlier detection for high dimensional data,"Aggarwal C.C., Yu P.S.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,19,12,24,23,37,33,44,27,50,31,35,40,28,20,19,17,2,0,479
2004,Graph indexing: A frequent structure-based approach,"Yan X., Yu P.S., Han J.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,12,15,17,24,36,42,43,37,44,38,35,25,29,33,7,0,448
2007,BLINKS: Ranked keyword searches on graphs,"He H., Wang H., Yang J., Yu P.S.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30,44,54,46,44,35,33,33,28,20,23,13,0,410
1999,Dynamic load balancing on web-server systems,"Cardellini V., Colajanni M., Yu P.S.",10897801,IEEE Internet Computing,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,17,29,24,25,29,19,27,14,27,25,22,20,20,20,15,8,17,18,13,5,0,402
2005,Top-down specialization for information and privacy preservation,"Fung B.C.M., Wang K., Yu P.S.",10844627,Proceedings - International Conference on Data Engineering,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,49,45,36,25,31,26,39,19,19,21,21,23,6,0,400
1998,Efficient data mining for path traversal patterns,"Chen M.-S., Park J.S., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,8,33,36,35,38,31,26,33,24,23,21,14,14,9,10,9,5,11,2,0,0,393
2013,Transfer feature learning with joint distribution adaptation,"Long M., Wang J., Ding G., Sun J., Yu P.S.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,29,33,97,152,56,0,385
2000,Finding generalized projected clusters in high dimensional spaces,"Aggarwal C.C., Yu P.S.",1635808,SIGMOD Record (ACM Special Interest Group on Management of Data),29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,14,23,24,28,22,24,31,25,26,21,31,14,13,17,14,12,21,4,0,384
2003,Building text classifiers using positive and unlabeled examples,"Liu B., Dai Y., Li X., Lee W.S., Yu P.S.",15504786,"Proceedings - IEEE International Conference on Data Mining, ICDM",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,11,17,23,18,18,22,31,37,35,18,32,41,40,7,0,378
2007,GraphScope: Parameter-free mining of large time-evolving graphs,"Sun J., Faloutsos C., Papadimitriou S., Yu P.S.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,25,31,33,35,39,31,40,32,37,25,5,0,361
2009,A survey of uncertain data algorithms and applications,"Aggarwal C.C., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,26,30,37,41,28,49,32,30,18,10,0,337
1997,Using a hash-based method with transaction trimming for mining association rules,"Park J.S., Chen M.-S., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,12,11,19,26,22,24,25,29,18,15,17,20,11,22,9,14,13,8,8,3,0,337
2002,Clustering by pattern similarity in large data sets,"Wang H., Wang W., Yang J., Yu P.S.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,27,26,39,21,33,17,25,19,17,25,16,8,12,13,11,3,0,333
2008,Identifying the influential bloggers in a community,"Agarwal N., Liu H., Tang L., Yu P.S.",,WSDM'08 - Proceedings of the 2008 International Conference on Web Search and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,33,50,43,35,36,19,26,16,11,6,0,329
2008,Truth discovery with multiple conflicting information providers on the Web,"Yin X., Han J., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,16,15,27,36,50,51,32,56,12,0,326
2002,The State of the Art in Locally Distributed Web-Server Systems,"Cardellini V., Casalicchio E., Colajanni M., Yu P.S.",3600300,ACM Computing Surveys,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,26,39,37,32,27,23,25,19,17,13,15,13,7,1,3,5,2,0,325
2008,SPADE: The system S declarative stream processing engine,"Gedik B., Andrade H., Wu K.-L., Yu P.S., Doo M.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,47,39,44,39,18,16,26,14,12,12,4,0,300
1982,A Hybrid ARQ Scheme with Parity Retransmission for Error Control of Satellite Channels,"Lin S., Yu P.S.",906778,IEEE Transactions on Communications,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,2,7,7,5,8,6,7,7,3,2,4,5,2,4,3,8,10,19,11,11,21,14,15,18,7,11,10,14,8,4,3,4,2,0,270
2013,Efficient algorithms for mining high utility itemsets from transactional databases,"Tseng V.S., Shie B.-E., Wu C.-W., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,33,49,48,45,58,20,0,263
2005,Parameter free bursty events detection in text streams,"Fung G.P.C., Yu J.X., Yu P.S., Lu H.",,VLDB 2005 - Proceedings of 31st International Conference on Very Large Data Bases,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,8,19,25,24,21,24,20,26,23,27,23,5,0,261
1999,Caching on the World Wide Web,"Aggarwal C., Wolf J.L., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,11,31,31,20,22,17,11,10,7,8,7,8,3,6,4,7,7,5,1,0,245
2004,Moment: Maintaining closed frequent itemsets over a stream sliding window,"Chi Y., Wang H., Yu P.S., Muntz R.R.",,"Proceedings - Fourth IEEE International Conference on Data Mining, ICDM 2004",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,32,32,22,20,13,17,12,9,11,10,9,13,3,0,236
2010,UP-Growth: An efficient algorithm for high utility itemset mining,"Tseng V.S., Wu C.-W., Shie B.-E., Yu P.S.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,13,31,35,34,36,48,12,0,235
1996,Data mining for path traversal patterns in a web environment,"Chen Ming-Syan, Park Jong Soo, Yu Philip S.",,Proceedings - International Conference on Distributed Computing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,16,11,18,14,19,23,13,17,9,7,17,9,8,13,6,7,5,2,4,3,3,0,235
2014,Transfer joint matching for unsupervised domain adaptation,"Long M., Wang J., Ding G., Sun J., Yu P.S.",10636919,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,37,61,86,17,0,232
2007,Anonymizing classification data for privacy preservation,"Fung B.C.M., Wang K., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,15,15,20,27,23,20,20,19,22,3,0,221
2006,GPLAG: Detection of software plagiarism by program dependence graph analysis,"Liu C., Chen C., Han J., Yu P.S.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,2006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,9,9,16,23,18,25,26,8,34,27,8,0,220
2001,Outlier detection for high dimensional data,"Aggarwal C.C., Yu P.S.",1635808,SIGMOD Record (ACM Special Interest Group on Management of Data),30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,4,13,19,1,1,2,10,29,30,34,43,12,0,219
2017,Joint deep modeling of users and items using reviews for recommendation,"Zheng L., Noroozi V., Yu P.S.",,WSDM 2017 - Proceedings of the 10th ACM International Conference on Web Search and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,113,35,0,218
2003,Enhanced biclustering on expression data,"Yang J., Wang H., Wang W., Yu P.",,"Proceedings - 3rd IEEE Symposium on BioInformatics and BioEngineering, BIBE 2003",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,22,10,14,21,22,11,14,14,14,13,14,4,7,13,4,0,217
2002,δ-clusters: Capturing subspace correlation in a large data set,"Yang J., Wang W., Wang H., Yu P.",,Proceedings - International Conference on Data Engineering,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,9,14,14,13,20,20,24,11,12,14,11,13,8,7,9,1,0,214
2011,Transportation mode detection using mobile phones and GIS information,"Stenneth L., Wolfson O., Yu P.S., Xu B.",,GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,31,34,30,30,32,33,3,0,213
2004,Bottom-up generalization: A data mining solution to privacy protection,"Wang K., Yu P.S., Chakraborty S.",,"Proceedings - Fourth IEEE International Conference on Data Mining, ICDM 2004",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,19,23,21,15,17,9,15,10,14,14,7,16,4,0,211
2005,Substructure similarity search in graph databases,"Yan X., Yu P.S., Han J.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,16,22,18,21,18,23,24,10,8,8,11,5,0,210
2014,Adaptation regularization: A general framework for transfer learning,"Long M., Wang J., Ding G., Pan S.J., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,32,44,71,24,0,209
2008,Mining significant graph patterns by leap search,"Yan X., Cheng H., Han J., Yu P.S.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,25,25,11,20,15,22,21,16,17,10,3,0,200
2003,ViSt: A Dynamic Index Method for Querying XML Data by Tree Structures,"Wang H., Park S., Fan W., Yu P.S.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,30,26,20,12,18,19,11,13,12,7,8,1,4,2,1,1,0,200
2011,Review graph based online store review spammer detection,"Wang G., Xie S., Liu B., Yu P.S.",15504786,"Proceedings - IEEE International Conference on Data Mining, ICDM",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,12,31,24,27,31,39,9,0,196
2011,Differentially private data release for data mining,"Mohammed N., Chen R., Fung B.C.M., Yu P.S.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,26,20,19,26,32,25,5,0,193
1996,On optimal batching policies for video-on-demand storage servers,"Aggarwal Charu C., Wolf Joel L., Yu Philip S.",,International Conference on Multimedia Computing and Systems -Proceedings,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,3,4,17,21,21,20,10,20,15,5,2,9,3,5,8,7,2,0,1,1,0,0,0,188
2001,Segment-based proxy caching of multimedia streams,"Wu K., Yu P.S., Wolf J.L.",,"Proceedings of the 10th International Conference on World Wide Web, WWW 2001",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,25,17,21,16,22,8,8,10,12,6,7,8,4,3,0,1,0,0,187
1996,Permutation-based pyramid broadcasting scheme for video-on-demand systems,"Aggarwal Charu C., Wolf Joel L., Yu Philip S.",,International Conference on Multimedia Computing and Systems -Proceedings,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,5,11,24,23,28,20,22,11,9,7,5,2,1,3,1,0,2,1,0,0,0,0,185
2017,A Survey of Heterogeneous Information Network Analysis,"Shi C., Li Y., Zhang J., Sun Y., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,61,77,33,0,184
2012,Review spam detection via temporal pattern discovery,"Xie S., Wang G., Lin S., Yu P.S.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,27,21,38,29,35,10,0,183
2013,Inferring anchor links across multiple heterogeneous social networks,"Kong X., Zhang J., Yu P.S.",,"International Conference on Information and Knowledge Management, Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,21,35,36,50,10,0,172
2008,Incremental tensor analysis: Theory and applications,"Sun J., Tao D., Papadimitriou S., Yu P.S., Faloutsos C.",15564681,ACM Transactions on Knowledge Discovery from Data,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,12,15,17,22,21,25,16,2,0,168
2008,A general model for multiple view unsupervised learning,"Long B., Yu P.S., Zhang Z.",,"Society for Industrial and Applied Mathematics - 8th SIAM International Conference on Data Mining 2008, Proceedings in Applied Mathematics 130",2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,17,18,18,27,23,12,13,12,6,0,167
2004,A condensation approach to privacy preserving data mining,"Aggarwal C.C., Yu P.S.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2992, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,13,11,12,11,13,13,16,9,13,10,13,14,5,0,167
2000,Efficient mining of weighted association rules (WAR),"Wang W., Yang J., Yu P.S.",,Proceeding of the Sixth ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,3,5,14,14,14,10,7,11,7,17,15,14,12,6,4,0,164
2007,Graph indexing: Tree + Delta &gt;= Graph,"Zhao P., Yu J.X., Yu P.S.",,"33rd International Conference on Very Large Data Bases, VLDB 2007 - Conference Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,23,19,21,15,14,10,11,11,6,14,2,0,162
2004,On demand classification of data streams,"Aggarwal C.C., Han J., Wang J., Yu P.S.",,KDD-2004 - Proceedings of the Tenth ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,13,17,17,11,19,10,11,6,4,11,4,5,0,0,161
2008,A framework for clustering uncertain data streams,"Aggarwal C.C., Yu P.S.",10844627,Proceedings - International Conference on Data Engineering,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,19,21,20,18,14,13,17,9,5,6,2,0,158
2006,Dual labeling: Answering graph reachability queries in constant time,"Wang H., He H., Yang J., Yu P.S., Yu J.X.",10844627,Proceedings - International Conference on Data Engineering,2006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,16,21,12,17,17,16,11,9,8,10,8,0,0,158
2001,Intelligent Crawling on the World Wide Web with Arbitrary Predicates,"Aggarwal C.C., Al-Garawi F., Yu P.S.",,"Proceedings of the 10th International Conference on World Wide Web, WWW 2001",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,11,16,5,17,23,12,8,10,11,10,7,2,0,4,4,2,1,0,158
2007,ASAP: An adaptive sampling approach to data collection in sensor networks,"Gedik B., Liu L., Yu P.S.",10459219,IEEE Transactions on Parallel and Distributed Systems,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,13,23,10,15,10,14,11,11,13,9,3,0,157
2006,Text classification without negative examples revisit,"Fung G.P.C., Yu J.X., Lu H., Yu P.S.",10414347,IEEE Transactions on Knowledge and Data Engineering,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,9,10,16,15,16,11,7,4,15,16,3,0,150
1998,New framework for itemset generation,"Aggarwal Charu C., Yu Philip S.",,Proceedings of the ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,6,3,7,7,4,9,5,11,13,10,10,6,17,10,6,1,4,4,1,0,147
1995,Efficient parallel data mining for association rules,"Park Jong Soo, Chen Ming-Syan, Yu Philip S.",,"International Conference on Information and Knowledge Management, Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,5,7,6,12,5,13,9,8,5,7,6,10,8,6,5,6,6,6,4,2,0,0,147
2003,Cross-feature analysis for detecting ad-hoc routing anomalies,"Huang Y.-A., Fan W., Lee W., Yu P.S.",,Proceedings - International Conference on Distributed Computing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,13,11,12,10,9,5,10,14,5,13,10,1,6,4,3,0,142
1996,Automatic code generation from design patterns,"Budinsky F.J., Finnie M.A., Vlissides J.M., Yu P.S.",188670,IBM Systems Journal,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,8,6,13,3,3,13,15,7,7,4,4,6,7,5,5,3,6,4,3,1,1,0,140
