2008,A Comparative analysis of the efficiency of change metrics and static code attributes for defect prediction,"Moser R., Pedrycz W., Succi G.",2705257,Proceedings - International Conference on Software Engineering,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,28,25,27,30,35,48,42,54,49,19,0,391
2007,Data mining: A knowledge discovery approach,"Cios K.J., Pedrycz W., Swiniarski R.W., Kurgan L.A.",,Data Mining: A Knowledge Discovery Approach,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,31,30,41,37,48,29,37,28,43,29,11,0,390
2005,Knowledge-Based Clustering: From Data to Information Granules,Pedrycz W.,,Knowledge-Based Clustering: From Data to Information Granules,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,34,28,27,28,24,25,38,27,35,17,27,9,22,5,0,357
2005,Genetic learning of fuzzy cognitive maps,"Stach W., Kurgan L., Pedrycz W., Reformat M.",1650114,Fuzzy Sets and Systems,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,15,16,26,10,30,29,35,31,25,31,32,31,10,0,335
2008,Handbook of Granular Computing,"Pedrycz W., Skowron A., Kreinovich V.",,Handbook of Granular Computing,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,36,33,29,42,28,40,18,37,18,18,9,0,327
2014,A review of soft consensus models in a fuzzy environment,"Herrera-Viedma E., Cabrerizo F.J., Kacprzyk J., Pedrycz W.",15662535,Information Fusion,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,51,42,68,76,26,0,326
1998,Conditional fuzzy clustering in the design of radial basis function neural networks,Pedrycz W.,10459227,IEEE Transactions on Neural Networks,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,22,13,11,16,16,21,19,17,24,15,17,15,15,18,18,12,4,11,1,0,300
2007,Advances in Fuzzy Clustering and its Applications,"Valente de Oliveira J., Pedrycz W.",,Advances in Fuzzy Clustering and its Applications,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,22,20,29,31,33,25,22,32,33,16,15,8,0,298
1997,Fuzzy clustering with partial supervision,"Pedrycz W., Waletzky J.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,7,12,9,16,12,17,14,18,10,12,14,19,18,15,11,16,13,16,3,0,261
1984,Generalized means as model of compensative connectives,"Dyckhoff H., Pedrycz W.",1650114,Fuzzy Sets and Systems,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,1,3,4,3,7,4,4,6,6,8,8,7,6,11,10,7,10,6,16,8,14,9,11,16,10,9,11,9,13,11,4,0,260
1990,Fuzzy sets in pattern recognition: Methodology and methods,Pedrycz W.,313203,Pattern Recognition,23, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,13,6,6,13,11,5,9,7,10,11,11,9,12,10,9,4,7,12,9,6,5,11,12,10,6,10,8,4,0,257
1998,Shadowed sets: Representing and processing fuzzy sets,Pedrycz W.,10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,3,1,8,4,5,7,9,8,8,15,24,17,17,19,21,19,32,19,0,245
2010,Kernel-based fuzzy clustering and fuzzy clustering: A comparative experimental study,"Graves D., Pedrycz W.",1650114,Fuzzy Sets and Systems,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,28,15,19,25,31,25,25,34,6,0,228
2017,An extended TODIM multi-criteria group decision making method for green supplier selection in interval type-2 fuzzy environment,"Qin J., Liu X., Pedrycz W.",3772217,European Journal of Operational Research,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,107,38,0,222
2013,Granular computing: Perspectives and challenges,"Yao J.T., Vasilakos A.V., Pedrycz W.",21682267,IEEE Transactions on Cybernetics,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,26,50,35,24,46,24,0,221
2006,Rough-fuzzy collaborative clustering,"Mitra S., Banka H., Pedrycz W.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,9,15,14,22,12,18,22,18,17,20,10,0,212
1996,Conditional fuzzy C-means,Pedrycz W.,1678655,Pattern Recognition Letters,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,5,8,2,9,10,12,12,14,10,16,6,15,11,10,12,12,12,6,15,4,0,212
1991,Evaluation of fuzzy linear regression models,"Savic D.A., Pedrycz W.",1650114,Fuzzy Sets and Systems,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,2,4,5,4,6,3,6,10,8,11,15,14,17,15,12,10,7,8,11,9,9,6,3,0,206
2002,Collaborative fuzzy clustering,Pedrycz W.,1678655,Pattern Recognition Letters,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,14,10,8,13,4,12,16,13,15,10,17,20,22,4,0,186
2011,Analytic Hierarchy process (AHP) in group decision making and its optimization with an allocation of information granularity,"Pedrycz W., Song M.",10636706,IEEE Transactions on Fuzzy Systems,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,27,26,24,17,18,14,22,9,0,173
2015,A Study on Relationship Between Generalization Abilities and Fuzziness of Base Classifiers in Ensemble Learning,"Wang X.-Z., Xing H.-J., Li Y., Hua Q., Dong C.-R., Pedrycz W.",10636706,IEEE Transactions on Fuzzy Systems,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,46,27,53,14,0,166
2008,Toward a theory of granular computing for human-centered information processing,"Bargiela A., Pedrycz W.",10636706,IEEE Transactions on Fuzzy Systems,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,17,14,25,20,14,11,11,9,15,6,0,166
2013,A method based on PSO and granular computing of linguistic information to solve group decision making problems defined in heterogeneous contexts,"Cabrerizo F.J., Herrera-Viedma E., Pedrycz W.",3772217,European Journal of Operational Research,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,23,30,41,33,6,0,163
2010,Selecting discrete and continuous features based on neighborhood decision error minimization,"Hu Q., Pedrycz W., Yu D., Lang J.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,18,16,11,20,22,18,28,9,0,159
2010,"Fuzzy Multicriteria Decision-Making: Models, Methods and Applications","Pedrycz W., Ekel P., Parreiras R.",,"Fuzzy Multicriteria Decision-Making: Models, Methods and Applications",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,19,20,25,16,27,18,4,0,152
2005,Fuzzy finite automata and fuzzy regular expressions with membership values in lattice-ordered monoids,"Li Y., Pedrycz W.",1650114,Fuzzy Sets and Systems,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,11,11,5,15,12,15,5,14,15,13,10,4,0,152
2011,An efficient accelerator for attribute reduction from incomplete data in rough set framework,"Qian Y., Liang J., Pedrycz W., Dang C.",313203,Pattern Recognition,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,17,26,19,21,13,17,12,6,0,150
1993,Construction of fuzzy models through clustering techniques,"Yoshinari Y., Pedrycz W., Hirota K.",1650114,Fuzzy Sets and Systems,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,6,7,13,6,7,8,9,5,4,7,9,10,5,7,4,3,2,4,5,3,2,1,5,0,0,147
1982,Fuzzy relation equations on a finite set,"Czogala E., Drewniak J., Pedrycz W.",1650114,Fuzzy Sets and Systems,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,1,3,5,1,2,3,2,1,1,3,1,0,2,2,2,2,4,2,1,1,7,5,15,9,5,6,5,8,1,4,6,4,5,7,1,0,142
2000,Identification of fuzzy systems by means of an auto-tuning algorithm and its application to nonlinear systems,"Oh S., Pedrycz W.",1650114,Fuzzy Sets and Systems,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,7,14,18,11,9,8,10,9,8,5,6,4,3,3,1,4,1,0,139
1981,On identification in fuzzy systems and its applications in control problems,"CzogaLa E., Pedrycz W.",1650114,Fuzzy Sets and Systems,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,1,2,3,1,5,2,4,3,9,6,11,6,5,2,6,3,5,1,2,3,3,5,4,4,6,0,4,4,5,0,0,1,2,1,0,0,139
2002,The design of self-organizing Polynomial Neural Networks,"Oh S.-K., Pedrycz W.",200255,Information Sciences,141, 3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,14,19,9,9,9,3,8,11,4,7,6,2,9,7,2,0,0,137
1993,Fuzzy neural networks and neurocomputations,Pedrycz W.,1650114,Fuzzy Sets and Systems,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,7,5,5,10,8,4,3,2,6,4,11,5,14,3,7,4,4,0,2,0,1,1,3,4,1,0,133
1991,Neurocomputations in Relational Systems,Pedrycz W.,1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,8,5,1,1,4,6,5,3,4,6,8,9,9,12,3,2,1,2,2,2,1,2,0,2,8,1,0,132
2010,"Gaussian kernel based fuzzy rough sets: Model, uncertainty measures and applications","Hu Q., Zhang L., Chen D., Pedrycz W., Yu D.",0888613X,International Journal of Approximate Reasoning,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,11,15,11,17,12,13,23,9,0,130
2005,Face recognition using a fuzzy fisherface classifier,"Kwak K.-C., Pedrycz W.",313203,Pattern Recognition,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,13,11,12,17,11,7,11,10,4,6,1,0,128
1994,A Generalized Fuzzy Petri Net Model,Pedrycz W.,10636706,IEEE Transactions on Fuzzy Systems,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,7,3,5,5,5,3,7,6,7,6,6,3,6,6,12,10,2,3,6,6,3,0,0,128
2002,Granular clustering: A granular signature of data,"Pedrycz W., Bargiela A.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,6,9,3,10,9,6,4,1,5,7,10,15,9,15,5,3,0,127
2012,An evolutionary multiobjective sleep-scheduling scheme for differentiated coverage in wireless sensor networks,"Sengupta S., Das S., Nasir M., Vasilakos A.V., Pedrycz W.",10946977,"IEEE Transactions on Systems, Man and Cybernetics Part C: Applications and Reviews",42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,25,30,26,14,14,2,0,126
1993,Fuzzy-Set Based Models of Neurons and Knowledge-Based Networks,"Pedrycz W., Rocha A.F.",10636706,IEEE Transactions on Fuzzy Systems,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,4,6,6,5,5,6,3,6,5,13,8,5,6,4,0,5,2,6,2,2,2,1,2,1,0,120
2014,Building consensus in group decision making with an allocation of information granularity,"Cabrerizo F.J., Urena R., Pedrycz W., Herrera-Viedma E.",1650114,Fuzzy Sets and Systems,255, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,17,24,30,22,11,0,118
2003,Polynomial neural networks architecture: Analysis and design,"Oh S.-K., Pedrycz W., Park B.-J.",457906,Computers and Electrical Engineering,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,15,7,8,8,1,6,7,3,5,8,3,7,7,8,2,0,116
1983,Numerical and applicational aspects of fuzzy relational equations,Pedrycz W.,1650114,Fuzzy Sets and Systems,11, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,2,4,1,0,3,5,6,5,6,5,2,5,4,3,2,2,4,0,5,4,4,3,0,7,1,3,6,4,1,0,1,1,2,0,0,116
1999,Fuzzy computing for data mining,"Hirota K., Pedrycz W.",189219,Proceedings of the IEEE,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,7,5,5,8,5,3,3,3,3,6,10,9,5,6,5,5,4,0,0,115
2011,Type-2 fuzzy neural networks with fuzzy clustering and differential evolution optimization,"Aliev R.A., Pedrycz W., Guirimov B.G., Aliev R.R., Ilhan U., Babagil M., Mammadli S.",200255,Information Sciences,181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,21,16,12,16,7,12,9,4,0,113
1985,Algorithms of fuzzy clustering with partial supervision,Pedrycz W.,1678655,Pattern Recognition Letters,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,0,2,5,3,1,1,8,3,3,4,3,4,9,7,6,3,4,4,3,5,6,1,7,2,8,2,0,112
2013,Building the fundamentals of granular computing: A principle of justifiable granularity,"Pedrycz W., Homenda W.",15684946,Applied Soft Computing Journal,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,14,14,21,22,13,0,110
2008,Modified binary particle swarm optimization,"Lee S., Soak S., Oh S., Pedrycz W., Jeon M.",10020071,Progress in Natural Science,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,14,6,6,10,20,13,9,12,4,0,109
2007,A novel framework for imputation of missing values in databases,"Farhangfar A., Kurgan L.A., Pedrycz W.",10834427,"IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans",37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,6,13,9,7,12,15,7,13,10,8,0,109
2013,Triangular fuzzy decision-theoretic rough sets,"Liang D., Liu D., Pedrycz W., Hu P.",0888613X,International Journal of Approximate Reasoning,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,15,17,23,11,14,9,0,108
2014,Allocation of information granularity in optimization and decision-making models: Towards building the foundations of Granular Computing,Pedrycz W.,3772217,European Journal of Operational Research,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,18,20,22,14,14,7,0,107
2008,Numerical and linguistic prediction of time series with the use of fuzzy cognitive maps,"Stach W., Kurgan L.A., Pedrycz W.",10636706,IEEE Transactions on Fuzzy Systems,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,13,8,15,9,7,8,6,18,3,0,107
2008,Collaborative clustering with the use of Fuzzy C-Means and its quantification,"Pedrycz W., Rai P.",1650114,Fuzzy Sets and Systems,159,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,7,10,10,12,16,11,13,8,6,1,0,106
2006,Linguistic models as a framework of user-centric system modeling,"Pedrycz W., Kwak K.-C.",10834427,"IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans",36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,15,13,11,4,11,6,2,9,10,7,1,0,105
1999,Linguistic models and linguistic modeling,"Pedrycz W., Vasilakos A.V.",10834419,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,8,12,7,15,4,5,5,2,6,3,4,10,3,1,5,0,0,105
2001,A survey of defuzzification strategies,"Roychowdhury S., Pedrycz W.",8848173,International Journal of Intelligent Systems,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,7,7,2,11,8,10,8,4,5,6,10,9,4,1,0,104
2015,Three-way decisions based on decision-theoretic rough sets under linguistic assessment with the aid of group decision making,"Liang D., Pedrycz W., Liu D., Hu P.",15684946,Applied Soft Computing Journal,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,20,16,24,13,0,101
2015,Fuzzy clustering of time series data using dynamic time warping distance,"Izakian H., Pedrycz W., Jamal I.",9521976,Engineering Applications of Artificial Intelligence,39, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,19,11,33,13,0,99
2001,Granular neural networks,"Pedrycz W., Vukovich G.",9252312,Neurocomputing,36, 1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,8,5,2,7,2,9,6,6,5,8,3,6,4,0,98
2010,Shadowed c-means: Integrating fuzzy and rough clustering,"Mitra S., Pedrycz W., Barman B.",313203,Pattern Recognition,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,9,9,9,14,8,15,4,0,97
1996,A parametric model for fusing heterogeneous fuzzy data,"Hathaway R.J., Bezdek J.C., Pedrycz W.",10636706,IEEE Transactions on Fuzzy Systems,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,8,3,3,6,2,9,6,3,2,7,2,6,6,4,5,3,4,1,5,3,0,97
2015,An extended VIKOR method based on prospect theory for multiple attribute decision making under interval type-2 fuzzy environment,"Qin J., Liu X., Pedrycz W.",9507051,Knowledge-Based Systems,86, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,18,25,33,7,0,96
2006,Improving RBF networks performance in regression tasks by means of a supervised fuzzy clustering,"Staiano A., Tagliaferri R., Pedrycz W.",9252312,Neurocomputing,69, 13-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,13,11,7,8,12,7,8,6,1,4,2,4,0,95
2010,Fuzzy Monte Carlo simulation and risk assessment in construction,"Sadeghi N., Fayek A.R., Pedrycz W.",10939687,Computer-Aided Civil and Infrastructure Engineering,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,10,10,6,11,13,8,11,4,0,94
2011,Kernelized fuzzy rough sets and their applications,"Hu Q., Yu D., Pedrycz W., Chen D.",10414347,IEEE Transactions on Knowledge and Data Engineering,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,18,10,11,11,14,6,0,91
2015,Springer handbook of computational intelligence,"Kacprzyk J., Pedrycz W.",,Springer Handbook of Computational Intelligence,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,19,25,22,9,0,90
1985,On generalized fuzzy relational equations and their applications,Pedrycz W.,0022247X,Journal of Mathematical Analysis and Applications,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,3,1,3,1,1,1,0,3,2,1,1,0,5,2,2,1,5,9,6,4,3,7,1,2,2,5,2,1,4,3,0,88
