2016,"A Large Dataset to Train Convolutional Networks for Disparity, Optical Flow, and Scene Flow Estimation","Mayer N., Ilg E., Hausser P., Fischer P., Cremers D., Dosovitskiy A., Brox T.",10636919,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,128,236,43,0,480
2014,3-D Mapping with an RGB-D camera,"Endres F., Hess J., Sturm J., Cremers D., Burgard W.",15523098,IEEE Transactions on Robotics,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,66,86,105,110,22,0,425
2013,Dense visual SLAM for RGB-D cameras,"Kerl C., Sturm J., Cremers D.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,52,69,101,103,17,0,399
2018,Direct Sparse Odometry,"Engel J., Koltun V., Cremers D.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,236,46,0,366
2011,The wave kernel signature: A quantum mechanical approach to shape analysis,"Aubry M., Schlickewei U., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,23,48,48,61,68,67,17,0,355
2013,Robust odometry estimation for RGB-D cameras,"Kerl C., Sturm J., Cremers D.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,50,49,62,69,57,11,0,328
2009,Anisotropic huber-L<sup>1</sup> optical flow,"Werlberger M., Trobin W., Pock T., Wedel A., Cremers D., Bischof H.",,"British Machine Vision Conference, BMVC 2009 - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,40,34,32,27,23,18,12,18,5,0,289
2006,Kernel density estimation and intrinsic alignment for shape priors in level set segmentation,"Cremers D., Osher S.J., Soatto S.",9205691,International Journal of Computer Vision,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23,23,21,19,25,41,20,30,21,28,13,9,3,0,288
2013,Semi-dense visual odometry for a monocular camera,"Engel J., Sturm J., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,38,66,63,58,20,0,284
2002,Diffusion snakes: Introducing statistical shape knowledge into the Mumford-Shah functional,"Cremers D., Tischhauser F., Weickert J., Schnorr C.",9205691,International Journal of Computer Vision,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,19,30,21,27,28,15,22,8,16,14,7,5,9,4,3,0,0,243
2012,Camera-based navigation of a low-cost quadrocopter,"Engel J., Sturm J., Cremers D.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,27,41,37,47,29,29,3,0,233
2015,Large-scale direct SLAM with stereo cameras,"Engel J., Stuckler J., Cremers D.",21530858,IEEE International Conference on Intelligent Robots and Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,57,63,63,15,0,221
2006,Dynamical statistical shape priors for level set-based tracking,Cremers D.,1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,27,29,22,16,17,25,17,12,12,14,6,3,1,0,221
2011,Real-time visual odometry from dense RGB-D images,"Steinbrucker F., Sturm J., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,20,34,28,32,33,36,3,0,215
2009,An improved algorithm for TV-L<sup>1</sup> optical flow,"Wedel A., Pock T., Zach C., Bischof H., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),5604, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,23,13,25,19,26,29,20,17,16,4,0,204
2008,Efficient nonlocal means for denoising of textural patterns,"Brox T., Kleinschmidt O., Cremers D.",10577149,IEEE Transactions on Image Processing,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,24,21,29,28,17,18,16,13,10,7,3,0,195
2017,One-Shot video object segmentation,"Caelles S., Maninis K.-K., Pont-Tuset J., Leal-Taixe L., Cremers D., Van Gool L.",,"Proceedings - 30th IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2017",2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,97,29,0,184
2009,A convex relaxation approach for computing minimal partitions,"Pock T., Chambolle A., Cremers D., Bischof H.",,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",2009, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,23,32,14,26,20,14,13,12,2,0,183
2003,Shape statistics in kernel space for variational image segmentation,"Cremers D., Kohlberger T., Schnorr C.",313203,Pattern Recognition,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,25,17,14,25,11,12,6,13,10,10,11,3,1,4,2,0,181
2009,An algorithm for minimizing the Mumford-Shah functional,"Pock T., Cremers D., Bischof H., Chambolle A.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,10,21,16,24,18,22,20,19,6,0,180
2006,Integral invariants for shape matching,"Manay S., Cremers D., Hong B.-W., Yezzi Jr. A.J., Soatto S.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,11,11,22,19,13,14,22,21,6,11,6,3,0,179
2005,Motion competition: A variational approach to piecewise parametric motion segmentation,"Cremers D., Soatto S.",9205691,International Journal of Computer Vision,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,14,19,15,12,11,17,12,12,10,11,11,6,9,0,0,175
2003,Dynamic texture segmentation,"Doretto G., Cremers D., Favaro P., Soatto S.",,Proceedings of the IEEE International Conference on Computer Vision,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,14,10,15,14,12,2,15,9,10,10,2,1,4,1,0,138
2014,Scale-aware navigation of a low-cost quadrocopter with a monocular camera,"Engel J., Sturm J., Cremers D.",9218890,Robotics and Autonomous Systems,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23,38,31,16,5,0,129
2010,Real-time dense geometry from a handheld camera,"Stuhmer J., Gumhold S., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),6376, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,13,18,18,19,16,11,5,0,121
2009,Structure- and motion-adaptive regularization for high accuracy optic flow,"Wedel A., Cremers D., Pock T., Bischof H.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,11,12,11,13,12,9,11,11,1,0,116
2011,Stereoscopic scene flow computation for 3D motion understanding,"Wedel A., Brox T., Vaudrey T., Rabe C., Franke U., Cremers D.",9205691,International Journal of Computer Vision,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,18,11,15,15,7,14,6,0,112
2009,Continuous global optimization in multiview 3D reconstruction,"Kolev K., Klodt M., Brox T., Cremers D.",9205691,International Journal of Computer Vision,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,12,10,10,14,9,11,4,11,2,0,104
2012,A convex approach to minimal partitions,"Chambolle A., Cremers D., Pock T.",19364954,SIAM Journal on Imaging Sciences,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,24,18,11,12,3,0,102
2009,Large displacement optical flow computation without warping,"Steinbrucker F., Pock T., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,11,17,12,8,12,6,14,2,0,0,100
2008,A convex formulation of continuous multi-label problems,"Pock T., Schoenemann T., Graber G., Bischof H., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),5304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,9,26,7,13,10,3,3,5,0,0,100
2016,Direct visual-inertial odometry with stereo cameras,"Usenko V., Engel J., Stuckler J., Cremers D.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,33,33,8,0,95
2015,Large-scale direct SLAM for omnidirectional cameras,"Caruso D., Engel J., Cremers D.",21530858,IEEE International Conference on Intelligent Robots and Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,24,30,5,0,94
2005,Efficient kernel density estimation of shape and intensity priors for level set segmentation,"Rousson M., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3750, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,8,6,8,2,9,14,7,9,3,7,1,4,0,0,94
2013,Large-scale multi-resolution surface reconstruction from RGB-D sequences,"Steinbrucker F., Kerl C., Sturm J., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,20,14,17,14,2,0,91
2003,Towards recognition-based variational segmentation using shape priors and dynamic labeling,"Cremers D., Sochen N., Schnorr C.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2695, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,12,3,7,6,9,11,7,9,2,3,0,2,2,0,91
2009,On local region models and a statistical interpretation of the piecewise smooth Mumford-Shah functional,"Brox T., Cremers D.",9205691,International Journal of Computer Vision,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,8,11,9,8,14,5,8,7,2,0,90
2014,Semi-dense visual odometry for AR on a smartphone,"Schops T., Enge J., Cremers D.",,"ISMAR 2014 - IEEE International Symposium on Mixed and Augmented Reality - Science and Technology 2014, Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,19,24,17,16,1,0,88
2017,Image-Based Localization Using LSTMs for Structured Feature Correlation,"Walch F., Hazirbas C., Leal-Taixe L., Sattler T., Hilsenbeck S., Cremers D.",15505499,Proceedings of the IEEE International Conference on Computer Vision,2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,12,0,87
2014,Volumetric 3D mapping in real-time on a CPU,"Steinbrucker F., Sturm J., Cremers D.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,18,20,22,13,2,0,87
2014,Dense non-rigid shape correspondence using random forests,"Rodola E., Bulo S.R., Windheuser T., Vestner M., Cremers D.",10636919,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,18,16,18,14,1,0,87
2010,Combined region and motion-based 3D tracking of rigid and articulated objects.,"Brox T., Rosenhahn B., Gall J., Cremers D.",19393539,IEEE transactions on pattern analysis and machine intelligence,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,16,3,12,7,14,8,1,0,85
2006,A multiphase dynamic labeling model for variational recognition-driven image segmentation,"Cremers D., Sochen N., Schnorr C.",9205691,International Journal of Computer Vision,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,11,11,4,5,7,5,6,4,5,2,3,0,0,83
2017,Partial Functional Correspondence,"Rodola E., Cosmo L., Bronstein M.M., Torsello A., Cremers D.",1677055,Computer Graphics Forum,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20,23,23,3,0,82
2012,The Natural Vectorial Total Variation Which Arises from Geometric Measure Theory,"Goldluecke B., Strekalovskiy E., Cremers D.",19364954,SIAM Journal on Imaging Sciences,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,16,15,7,8,3,0,0,78
2008,"Shape priors in variational image segmentation: Convexity, lipschitz continuity and globally optimal solutions","Cremers D., Schmidt F.R., Barthel F.",,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,7,8,9,8,8,8,9,1,0,3,0,77
2007,On the statistical interpretation of the piecewise smooth mumford-shah functional,"Brox T., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),4485, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,3,12,10,6,6,1,8,5,1,1,0,77
2008,TVSeg - Interactive total variation based image segmentation,"Unger M., Pock T., Trobin W., Cremers D., Bischof H.",,BMVC 2008 - Proceedings of the British Machine Vision Conference 2008,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,11,14,5,6,4,3,2,2,1,0,76
2008,Efficient dense scene flow from sparse or dense stereo data,"Wedel A., Rabe C., Vaudrey T., Brox T., Franke U., Cremers D.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),5302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,6,5,12,5,3,2,7,8,3,0,73
2016,q-Space Deep Learning: Twelve-Fold Shorter and Model-Free Diffusion MRI Scans,"Golkov V., Dosovitskiy A., Sperl J.I., Menzel M.I., Czisch M., Samann P., Brox T., Cremers D.",2780062,IEEE Transactions on Medical Imaging,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,28,6,0,68
2009,B-spline modeling of road surfaces with an application to free-space estimation,"Wedel A., Badino H., Rabe C., Loose H., Franke U., Cremers D.",15249050,IEEE Transactions on Intelligent Transportation Systems,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,2,9,8,8,11,9,4,1,0,68
2003,"Binary partitioning, perceptual grouping, and restoration with semidefinite programming","Keuchel J., Schnorr C., Schellewald C., Cremers D.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,7,13,8,2,3,3,2,3,1,2,5,4,0,3,2,0,68
2012,Real-time human motion tracking using multiple depth cameras,"Zhang L., Sturm J., Cremers D., Lee D.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,8,17,13,5,4,0,67
2017,Stereo DSO: Large-Scale Direct Sparse Visual Odometry with Stereo Cameras,"Wang R., Schworer M., Cremers D.",15505499,Proceedings of the IEEE International Conference on Computer Vision,2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,41,5,0,66
2011,Multiview stereo and silhouette consistency via convex functionals over convex domains,"Cremers D., Kolev K.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,9,10,10,15,7,4,0,0,66
2016,Anisotropic diffusion descriptors,"Boscaini D., Masci J., Rodola E., Bronstein M.M., Cremers D.",1677055,Computer Graphics Forum,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,15,19,6,0,64
2013,FollowMe: Person following and gesture recognition with a quadrocopter,"Naseer T., Sturm J., Cremers D.",21530858,IEEE International Conference on Intelligent Robots and Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,8,13,14,12,2,0,60
2006,An integral solution to surface evolution PDEs via geo-cuts,"Boykov Y., Kolmogorov V., Cremers D., Delong A.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3953, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,6,7,6,4,8,3,4,6,3,1,0,60
2001,Diffusion-snakes: Combining statistical shape knowledge and image information in a variational framework,"Cremers D., Schnorr C., Weickert J.",,"Proceedings - IEEE Workshop on Variational and Level Set Methods in Computer Vision, VLSM 2001",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,7,9,5,3,6,2,1,0,1,2,0,3,2,1,1,1,0,59
2009,Curvature regularity for region-based image segmentation and inpainting: A linear programming relaxation,"Schoenemann T., Kahl F., Cremers D.",,Proceedings of the IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,12,8,3,4,3,5,1,5,0,0,58
2012,Fast joint estimation of silhouettes and dense 3D geometry from multiple images,"Kolev K., Brox T., Cremers D.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,10,9,8,4,3,0,57
2015,A primal-dual framework for real-time dense RGB-D scene flow,"Jaimez M., Souiai M., Gonzalez-Jimenez J., Cremers D.",10504729,Proceedings - IEEE International Conference on Robotics and Automation,2015-, June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,16,18,3,0,56
