2010,Recognizing exponential inter-contact time in VANETs,"Zhu H., Fu L., Xue G., Zhu Y., Li M., Ni L.M.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,23,28,26,23,28,17,22,16,7,0,200
2017,WiFall: Device-Free Fall Detection by Wireless Networks,"Wang Y., Wu K., Ni L.M.",15361233,IEEE Transactions on Mobile Computing,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,61,92,29,0,199
2012,Looking ahead in pervasive computing: Challenges and opportunities in the era of cyberphysical convergence,"Conti M., Das S.K., Bisdikian C., Kumar M., Ni L.M., Passarella A., Roussos G., Troster G., Tsudik G., Zambonelli F.",15741192,Pervasive and Mobile Computing,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,24,25,26,35,24,18,21,4,0,187
1993,Trapezoid Self-Scheduling: A Practical Scheduling Scheme for Parallel Compilers,"Tzen T.H., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,4,6,7,3,7,4,7,20,11,11,9,11,7,7,11,7,3,4,4,5,4,11,1,0,186
1994,Deadlock-Free Multicast Wormhole Routing in 2-D Mesh Multicomputers,"Lin X., McKinley P.K., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,11,6,10,10,14,9,1,6,8,10,6,10,6,8,8,11,16,7,5,4,3,2,0,0,184
2006,An RF-based system for tracking transceiver-free objects,"Zhang D., Jian M., Chen Q., Ni L.M.",,"Proceedings - Fifth Annual IEEE International Conference on Pervasive Computing and Communications, PerCom 2007",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,11,14,21,19,24,26,18,20,14,2,0,181
2008,Learning adaptive temporal radio maps for signal-strength-based location estimation,"Yin J., Yang Q., Ni L.M.",15361233,IEEE Transactions on Mobile Computing,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,18,23,16,23,23,15,14,8,10,2,0,173
1994,Unicast-Based Multicast Communication in Wormhole-Routed Networks,"McKinley P.K., Xu H., Esfahanian A.-H., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,6,19,11,19,10,8,8,10,4,4,3,3,3,2,6,2,9,8,2,7,0,0,0,168
2014,WiFall: Device-free fall detection by wireless networks,"Han C., Wu K., Wang Y., Ni L.M.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,51,26,34,5,0,163
2003,Prophet address allocation for large scale MANETs,"Zhou H., Ni L.M., Mutka M.W.",0743166X,Proceedings - IEEE INFOCOM,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,26,20,17,12,19,9,13,5,4,5,6,3,1,0,1,0,0,153
2005,Location awareness in unstructured peer-to-peer systems,"Liu Y., Xiao L., Liu X., Ni L.M., Zhang X.",10459219,IEEE Transactions on Parallel and Distributed Systems,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,24,22,25,10,10,9,7,4,5,0,1,2,2,0,151
2013,Pilot: Passive device-free indoor localization using channel state information,"Xiao J., Wu K., Yi Y., Wang L., Ni L.M.",,Proceedings - International Conference on Distributed Computing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,23,31,39,12,0,150
2012,FIFS: Fine-grained indoor fingerprinting system,"Xiao J., Wu K., Yi Y., Ni L.M.",,"2012 21st International Conference on Computer Communications and Networks, ICCCN 2012 - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,13,23,33,50,9,0,149
2011,RFID-based localization and tracking technologies,"Ni L.M., Zhang D., Souryal M.R.",15361284,IEEE Wireless Communications,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,27,17,20,24,13,20,4,0,147
2016,A survey on wireless indoor localization from the device perspective,"Xiao J., Zhou Z., Yi Y., Ni L.M.",3600300,ACM Computing Surveys,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,75,10,0,145
2004,Location-aware topology matching in P2P systems,"Liu Y., Liu X., Xiao L., Ni L.M., Zhang X.",0743166X,Proceedings - IEEE INFOCOM,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,29,18,9,20,13,7,8,9,1,2,3,1,0,1,0,0,142
2011,Cardinality estimation for large-scale RFID systems,"Qian C., Ngan H., Liu Y., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,21,24,22,20,15,14,6,0,138
2014,We can hear you with Wi-Fi!,"Wang G., Zou Y., Zhou Z., Wu K., Ni L.M.",,"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,37,26,25,5,0,133
2010,Towards mobility-based clustering,"Liu S., Liu Y., Ni L.M., Fan J., Li M.",,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,15,25,21,14,16,9,8,2,0,127
2013,Finding time period-based most frequent path in big trajectory data,"Luo W., Tan H., Chen L., Ni L.M.",7308078,Proceedings of the ACM SIGMOD International Conference on Management of Data,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,28,15,21,30,5,0,121
2005,Adaptive temporal radio maps for indoor location estimation,"Yin J., Yang Q., Ni L.",,"Proceedings - Third IEEE International Conference on Pervasive Computing and Communications, PerCom 2005",2005, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,9,13,16,6,7,8,8,8,7,5,5,8,3,0,119
1991,The Twisted N-Cube with Application to Multiprocessing,"Esfahanian A.-H., Ni L.M.",189340,IEEE Transactions on Computers,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,7,3,4,6,1,2,1,4,2,3,7,5,9,3,7,5,3,4,5,4,4,6,5,2,3,0,0,119
1993,Multicast Communication in Multicomputer Networks,"Lin X., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,6,1,5,6,1,3,3,1,5,4,5,7,5,9,5,8,7,3,9,3,1,5,0,0,111
2010,Opportunity-based topology control in wireless sensor networks,"Liu Y., Zhang Q., Ni L.",10459219,IEEE Transactions on Parallel and Distributed Systems,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,18,25,23,17,6,2,1,1,0,108
1985,Optimal Load Balancing in a Multiple Processor System with Many Job Classes,"Ni L.M., Hwang K.",985589,IEEE Transactions on Software Engineering,SE-11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,2,8,10,4,2,6,5,5,2,2,2,1,1,5,2,2,2,0,3,7,3,4,2,1,3,2,2,1,1,0,105
1991,Deadlock-free multicast wormhole routing in multicomputer networks,"Lin Xiaola, Ni Lionel M.",1497111,Conference Proceedings - Annual Symposium on Computer Architecture,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,6,6,4,8,2,5,5,7,8,3,4,2,4,1,3,2,2,4,2,2,0,2,3,1,0,0,0,103
1985,A DISTRIBUTED DRAFTING ALGORITHM FOR LOAD BALANCING.,"Ni L.M., Xu C.-W., Gendreau T.B.",985589,IEEE Transactions on Software Engineering,SE-11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,8,3,6,9,10,2,7,5,1,2,1,1,4,1,1,6,2,2,0,3,7,4,3,1,1,2,0,2,0,0,0,0,103
2007,Dynamic key-updating: Privacy-preserving authentication for RFID systems,"Lu L., Han J., Hu L., Liu Y., Ni L.M.",,"Proceedings - Fifth Annual IEEE International Conference on Pervasive Computing and Communications, PerCom 2007",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,11,13,10,11,11,6,8,2,2,4,1,0,99
2012,FIMD: Fine-grained device-free Motion Detection,"Xiao J., Wu K., Yi Y., Wang L., Ni L.M.",15219097,Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,16,19,15,24,6,0,98
1993,Scalable problems and memory-bounded speedup,"Sun X.-H., Ni L.M.",7437315,Journal of Parallel and Distributed Computing,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,6,5,3,1,3,1,3,2,6,0,3,2,4,6,4,6,0,6,0,5,7,2,2,2,0,94
2012,Tracking mobile users in wireless networks via semi-supervised colocalization,"Pan J.J., Pan S.J., Yin J., Ni L.M., Yang Q.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,14,16,16,13,11,5,0,89
1993,Fault-tolerant wormhole routing in meshes,"Glass Christopher J., Ni Lionel M.",7313071,Digest of Papers - International Symposium on Fault-Tolerant Computing,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,5,5,3,5,2,2,0,1,4,1,2,1,6,3,5,7,5,4,1,3,1,0,0,89
1996,Fault-tolerant wormhole routing in meshes without virtual channels,"Glass C.J., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,6,6,0,2,3,0,3,5,6,6,6,8,2,8,5,5,4,0,0,87
2004,A distributed approach to solving overlay mismatching problem,"Liu Y., Zhuang Z., Xiao L., Ni L.M.",,Proceedings - International Conference on Distributed Computing Systems,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,13,7,4,4,1,4,2,1,0,2,2,0,0,0,0,84
1990,Multicast in hypercube multiprocessors,"Lan Y., Esfahanian A.-H., Ni L.M.",7437315,Journal of Parallel and Distributed Computing,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,15,7,5,3,7,3,4,2,6,3,4,1,3,0,1,1,1,2,2,0,1,0,0,1,0,0,0,0,83
2016,We Can Hear You with Wi-Fi!,"Wang G., Zou Y., Zhou Z., Wu K., Ni L.M.",15361233,IEEE Transactions on Mobile Computing,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,24,32,9,0,81
2011,Impact of traffic influxes: Revealing exponential intercontact time in urban VANETs,"Zhu H., Li M., Fu L., Xue G., Zhu Y., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,10,10,12,11,5,2,0,81
2005,Improving unstructured peer-to-peer systems by Adaptive Connection Establishment,"Xiao L., Liu Y., Ni L.M.",189340,IEEE Transactions on Computers,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,11,10,9,8,7,4,1,2,3,0,0,0,0,80
2011,A reliability-oriented transmission service in wireless sensor networks,"Liu Y., Zhu Y., Ni L., Xue G.",10459219,IEEE Transactions on Parallel and Distributed Systems,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,18,17,13,7,3,5,2,0,77
2009,Dynamic clustering for tracking multiple transceiver-free objects,"Zhang D., Ni L.M.",,"7th Annual IEEE International Conference on Pervasive Computing and Communications, PerCom 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,10,18,11,5,9,4,3,5,1,0,76
1996,Adaptive routing in irregular networks using cut-Through switches,"Qiao W., Ni L.M.",1903918,Proceedings of the International Conference on Parallel Processing,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,6,9,14,5,6,6,3,2,1,0,1,1,1,1,0,0,0,0,2,1,0,1,0,74
2011,Visual analysis of route diversity,"Liu H., Gao Y., Lu L., Liu S., Qu H., Ni L.M.",,"VAST 2011 - IEEE Conference on Visual Analytics Science and Technology 2011, Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,8,12,13,8,10,5,0,71
2013,"RASS: A real-time, accurate, and scalable system for tracking transceiver-free objects","Zhang D., Liu Y., Guo X., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,14,10,12,1,0,69
2009,SEER: Metropolitan-scale traffic perception based on lossy sensory data,"Zhu H., Zhu Y., Li M., Ni L.M.",0743166X,Proceedings - IEEE INFOCOM,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,11,7,7,3,5,6,7,11,0,0,68
2011,"RASS: A real-time, accurate and scalable system for tracking transceiver-free objects","Zhang D., Liu Y., Ni L.M.",,"2011 IEEE International Conference on Pervasive Computing and Communications, PerCom 2011",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,16,5,6,6,5,3,0,0,65
1990,Another view on parallel speedup,"Sun Xian-He, Ni Lionel M.",,,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,1,0,0,1,1,1,0,1,0,1,2,0,3,3,2,5,2,8,4,2,5,6,4,0,0,64
2007,Building a scalable bipartite P2P overlay network,"Liu Y., Xiao L., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,10,10,4,3,2,2,2,1,2,2,1,0,62
2003,"Splendor: A secure, private, and location-aware service discovery protocol supporting mobile services","Zhu F., Mutka M., Ni L.",,"Proceedings of the 1st IEEE International Conference on Pervasive Computing and Communications, PerCom 2003",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,14,5,6,7,5,5,0,1,3,2,3,1,0,1,0,0,61
2003,EMPOWER: A network emulator for wireline and wireless networks,"Zheng P., Ni L.M.",0743166X,Proceedings - IEEE INFOCOM,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,6,7,5,10,2,4,4,0,1,0,0,1,1,0,0,61
2014,Fine-grained localization for multiple transceiver-free objects by using RF-based technologies,"Zhang D., Lu K., Mao R., Feng Y., Liu Y., Ming Z., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,19,13,8,0,0,60
2012,Chip error pattern analysis in IEEE 802.15.4,"Wu K., Tan H., Ngan H.-L., Liu Y., Ni L.M.",15361233,IEEE Transactions on Mobile Computing,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,5,9,9,5,7,0,0,59
1995,Processor Mapping Techniques Toward Efficient Data Redistribution,"Kalns E.T., Ni L.M.",10459219,IEEE Transactions on Parallel and Distributed Systems,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,4,2,2,1,6,7,6,6,4,1,1,0,1,0,1,1,1,0,0,1,1,0,58
1992,Efficient implementation of barrier synchronization in wormhole-routed hypercube multicomputers,"Xu H., Mckinley P.K., Ni L.M.",7437315,Journal of Parallel and Distributed Computing,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,2,3,7,3,1,4,4,1,2,1,2,3,0,3,1,1,0,0,2,0,1,0,1,0,0,0,57
2008,Incentive-based scheduling for market-like computational grids,"Xiao L., Zhu Y., Ni L.M., Xu Z.",10459219,IEEE Transactions on Parallel and Distributed Systems,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,8,6,7,3,4,3,0,5,1,1,0,56
2010,Current progress and research issues in underwater sensor networks,"Guo Z., Luo H., Hong F., Yang M., Ni L.-M.",10001239,Jisuanji Yanjiu yu Fazhan/Computer Research and Development,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,7,9,9,5,8,1,0,55
1985,A VLSI Systolic Architecture for Pattern Clustering,"Ni L.M., Jain A.K.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,4,3,4,1,2,0,3,2,3,1,3,0,2,2,0,2,0,1,2,1,0,1,0,1,1,2,0,0,0,1,0,0,54
1992,Adaptive routing in mesh-connected networks,"Glass C.J., Ni L.M.",,Proceedings - International Conference on Distributed Computing Systems,1992-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8,1,2,0,2,0,3,2,0,0,3,0,2,2,4,0,2,1,3,1,5,1,4,0,0,0,52
2017,GRfid: A Device-Free RFID-Based Gesture Recognition System,"Zou Y., Xiao J., Han J., Wu K., Li Y., Ni L.M.",15361233,IEEE Transactions on Mobile Computing,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,20,4,0,50
