2010,Stacked denoising autoencoders: Learning Useful Representations in a Deep Network with a Local Denoising Criterion,"Vincent P., Larochelle H., Lajoie I., Bengio Y., Manzagol P.-A.",15324435,Journal of Machine Learning Research,11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,56,117,234,343,486,635,765,234,0,2893
2003,A Neural Probabilistic Language Model,"Bengio Y., Ducharme R., Vincent P., Jauvin C.",15324435,Journal of Machine Learning Research,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,4,7,11,18,15,23,37,68,136,282,347,487,552,615,160,0,2778
2007,Greedy layer-wise training of deep networks,"Bengio Y., Lamblin P., Popovici D., Larochelle H.",10495258,Advances in Neural Information Processing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24,36,43,56,89,158,262,362,424,477,452,138,0,2537
1994,Learning Long-Term Dependencies with Gradient Descent is Difficult,"Bengio Y., Simard P., Frasconi P.",10459227,IEEE Transactions on Neural Networks,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,5,10,12,15,18,18,27,16,24,16,20,12,28,17,18,27,41,50,81,201,341,550,696,239,0,2496
2008,Extracting and composing robust features with denoising autoencoders,"Vincent P., Larochelle H., Bengio Y., Manzagol P.-A.",,Proceedings of the 25th International Conference on Machine Learning,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,25,26,64,126,209,310,398,492,631,159,0,2463
2015,"Show, attend and tell: Neural image caption generation with visual attention","Xu K., Ba J.L., Kiros R., Cho K., Courville A., Salakhutdinov R., Zemel R.S., Bengio Y.",,"32nd International Conference on Machine Learning, ICML 2015",3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,127,277,613,944,254,0,2227
2014,Learning phrase representations using RNN encoder-decoder for statistical machine translation,"Cho K., Van Merrienboer B., Gulcehre C., Bahdanau D., Bougares F., Schwenk H., Bengio Y.",,"EMNLP 2014 - 2014 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,174,330,550,831,256,0,2189
2011,Deep sparse rectifier neural networks,"Glorot X., Bordes A., Bengio Y.",15324435,Journal of Machine Learning Research,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,46,84,185,256,496,818,242,0,2139
2014,How transferable are features in deep neural networks?,"Yosinski J., Clune J., Bengio Y., Lipson H.",10495258,Advances in Neural Information Processing Systems,4, January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,139,311,544,756,212,0,2000
2015,Neural machine translation by jointly learning to align and translate,"Bahdanau D., Cho K., Bengio Y.",,"3rd International Conference on Learning Representations, ICLR 2015 - Conference Track Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,156,305,574,710,223,0,1991
2012,Random search for hyper-parameter optimization,"Bergstra J., Bengio Y.",15324435,Journal of Machine Learning Research,13, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,34,80,102,159,222,410,652,225,0,1895
2010,Why does unsupervised pre-training help deep learning?,"Erhan D., Bengio Y., Courville A., Manzagol P.A., Vincent P., Bengio S.",15324435,Journal of Machine Learning Research,11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,33,27,70,115,153,194,220,231,89,0,1154
2010,Word representations: A simple and general method for semi-supervised learning,"Turian J., Ratinov L., Bengio Y.",,"ACL 2010 - 48th Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,39,133,197,221,148,158,153,31,0,1114
2011,Domain adaptation for large-scale sentiment classification: A deep learning approach,"Glorot X., Bordes A., Bengio Y.",,"Proceedings of the 28th International Conference on Machine Learning, ICML 2011",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,35,52,90,98,126,166,192,51,0,827
2017,Brain tumor segmentation with Deep Neural Networks,"Havaei M., Davy A., Warde-Farley D., Biard A., Courville A., Bengio Y., Pal C., Jodoin P.-M., Larochelle H.",13618415,Medical Image Analysis,35, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,234,355,139,0,807
2011,Algorithms for hyper-parameter optimization,"Bergstra J., Bardenet R., Bengio Y., Kegl B.",,"Advances in Neural Information Processing Systems 24: 25th Annual Conference on Neural Information Processing Systems 2011, NIPS 2011",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,21,36,52,81,143,267,95,0,709
2015,Binaryconnect: Training deep neural networks with binary weights during propagations,"Courbariaux M., Bengio Y., David J.-P.",10495258,Advances in Neural Information Processing Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,98,195,281,51,0,643
2009,Curriculum learning,"Bengio Y., Louradour J., Collobert R., Weston J.",,"Proceedings of the 26th International Conference On Machine Learning, ICML 2009",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,18,23,29,39,65,105,133,163,28,0,628
2011,Contractive auto-encoders: Explicit invariance during feature extraction,"Rifai S., Vincent P., Muller X., Glorot X., Bengio Y.",,"Proceedings of the 28th International Conference on Machine Learning, ICML 2011",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,38,63,72,91,113,148,40,0,596
2013,On the difficulty of training recurrent neural networks,"Pascanu R., Mikolov T., Bengio Y.",,"30th International Conference on Machine Learning, ICML 2013",,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,15,44,151,128,185,58,0,595
2015,Attention-based models for speech recognition,"Chorowski J., Bahdanau D., Serdyuk D., Cho K., Bengio Y.",10495258,Advances in Neural Information Processing Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,72,162,275,49,0,590
2012,Practical recommendations for gradient-based training of deep architectures,Bengio Y.,3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),7700, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,21,55,107,128,154,62,0,539
2009,Exploring strategies for training deep neural networks,"Larochelle H., Bengio Y., Louradour J., Lamblin P.",15324435,Journal of Machine Learning Research,10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,20,10,23,34,46,70,101,77,52,19,0,475
2007,An empirical evaluation of deep architectures on problems with many factors of variation,"Larochelle H., Erhan D., Courville A., Bergstra J., Bengio Y.",,ACM International Conference Proceeding Series,227, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,24,17,16,34,45,48,56,69,87,27,0,457
2004,"Out-of-sample extensions for LLE, Isomap, MDS, Eigenmaps, and spectral clustering","Bengio Y., Paiement J.-F., Vincent P., Delalleau O., Le Roux N., Ouimet M.",10495258,Advances in Neural Information Processing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,22,22,20,29,37,31,30,39,26,22,42,38,29,34,3,0,448
2003,Inference for the generalization error,"Nadeau C., Bengio Y.",8856125,Machine Learning,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,22,28,32,33,36,40,34,27,30,25,32,19,32,12,0,448
2008,Classification using discriminative restricted boltzmann machines,"Larochelle H., Bengio Y.",,Proceedings of the 25th International Conference on Machine Learning,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,18,12,27,46,57,53,63,68,60,12,0,443
2005,Hierarchical probabilistic neural network language model,"Morin F., Bengio Y.",,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,7,8,17,41,61,73,65,70,68,15,0,430
2013,Maxout networks,"Goodfellow I.J., Warde-Farley D., Mirza M., Courville A., Bengio Y.",,"30th International Conference on Machine Learning, ICML 2013",,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,49,85,104,62,59,13,0,414
2016,Building end-To-end dialogue systems using generative hierarchical neural network models,"Serban I.V., Sordoni A., Bengio Y., Courville A., Pineau J.",,"30th AAAI Conference on Artificial Intelligence, AAAI 2016",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,128,144,49,0,386
2008,Representational power of restricted boltzmann machines and deep belief networks,"Le Roux N., Bengio Y.",8997667,Neural Computation,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,9,8,25,26,41,33,50,72,72,24,0,369
2004,No unbiased estimator of the variance of K-fold cross-validation,"Bengio Y., Grandvalet Y.",15324435,Journal of Machine Learning Research,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,11,10,13,12,17,17,22,36,26,42,59,62,20,0,362
2016,End-to-end attention-based large vocabulary speech recognition,"Bahdanau D., Chorowski J., Serdyuk D., Brakel P., Bengio Y.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,112,163,29,0,350
2016,Binarized neural networks,"Hubara I., Courbariaux M., Soudry D., El-Yaniv R., Bengio Y.",10495258,Advances in Neural Information Processing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,123,164,29,0,348
2017,The One Hundred Layers Tiramisu: Fully Convolutional DenseNets for Semantic Segmentation,"Jegou S., Drozdzal M., Vazquez D., Romero A., Bengio Y.",21607508,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,2017-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,188,71,0,335
2014,Identifying and attacking the saddle point problem in high-dimensional non-convex optimization,"Dauphin Y.N., Pascanu R., Gulcehre C., Cho K., Ganguli S., Bengio Y.",10495258,Advances in Neural Information Processing Systems,4, January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,56,94,91,18,0,300
2009,Curriculum learning,"Bengio Y., Louradour J., Collobert R., Weston J.",,ACM International Conference Proceeding Series,382, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,44,88,122,31,0,295
2011,Learning structured embeddings of knowledge bases,"Bordes A., Weston J., Collobert R., Bengio Y.",,Proceedings of the National Conference on Artificial Intelligence,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,57,48,53,48,15,0,258
2006,Neural probabilistic language models,"Bengio Y., Schwenk H., Senecal J.-S., Morin F., Gauvain J.-L.",14349922,Studies in Fuzziness and Soft Computing,194, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,33,52,69,44,22,22,5,0,256
2014,On the number of linear regions of deep neural networks,"Montufar G., Pascanu R., Cho K., Bengio Y.",10495258,Advances in Neural Information Processing Systems,4, January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,34,60,100,13,0,244
2014,A semantic matching energy function for learning with multi-relational data: Application to word-sense disambiguation,"Bordes A., Glorot X., Weston J., Bengio Y.",8856125,Machine Learning,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,37,36,58,55,22,0,228
2002,Kernel matching pursuit,"Vincent P., Bengio Y.",8856125,Machine Learning,48, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,20,13,16,20,16,16,13,12,12,14,11,10,8,18,1,0,224
2015,Using recurrent neural networks for slot filling in spoken language understanding,"Mesnil G., Dauphin Y., Yao K., Bengio Y., Deng L., Hakkani-Tur D., He X., Heck L., Tur G., Yu D., Zweig G.",15587916,"IEEE Transactions on Audio, Speech and Language Processing",23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,26,69,63,13,0,213
2002,A Parallel Mixture of SVMs for Very Large Scale Problems,"Collobert R., Bengio S., Bengio Y.",8997667,Neural Computation,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,16,18,8,12,13,14,12,7,9,13,16,19,16,7,17,3,0,211
2015,On using very large target vocabulary for neural machine translation,"Jean S., Cho K., Memisevic R., Bengio Y.",,"ACL-IJCNLP 2015 - 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing of the Asian Federation of Natural Language Processing, Proceedings of the Conference",1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,57,55,35,14,0,210
2013,Investigation of recurrent-neural-network architectures and learning methods for spoken language understanding,"Mesnil G., He X., Deng L., Bengio Y.",2308457X,"Proceedings of the Annual Conference of the International Speech Communication Association, INTERSPEECH",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,28,39,40,41,27,10,0,207
2015,A recurrent latent variable model for sequential data,"Chung J., Kastner K., Dinh L., Goel K., Courville A., Bengio Y.",10495258,Advances in Neural Information Processing Systems,2015-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,34,60,77,20,0,205
2009,The difficulty of training deep architectures and the effect of unsupervised pre-training,"Erhan D., Manzagol P.-A., Bengio Y., Bengio S., Vincent P.",15324435,Journal of Machine Learning Research,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,7,3,15,20,26,35,36,32,10,0,198
2015,Gated feedback recurrent neural networks,"Chung J., Gulcehre C., Cho K., Bengio Y.",,"32nd International Conference on Machine Learning, ICML 2015",3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,26,68,68,24,0,195
2013,Deep learning of representations: Looking forward,Bengio Y.,3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),7978, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,22,23,34,36,51,16,0,193
2005,Semi-supervised learning by entropy minimization,"Grandvalet Y., Bengio Y.",10495258,Advances in Neural Information Processing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,3,11,15,6,13,11,11,13,14,9,28,37,8,0,193
1998,"High quality document image compression with ""DjVu""","Bottou L., Haffner P., Howard P.G., Simard P., Bengio Y., LeCun Y.",10179909,Journal of Electronic Imaging,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13,10,9,9,6,11,12,6,11,10,11,9,17,12,9,10,7,7,3,1,0,189
2017,A hierarchical latent variable encoder-decoder model for generating dialogues,"Serban I.V., Sordoni A., Lowe R., Charlin L., Pineau J., Courville A., Bengio Y.",,"31st AAAI Conference on Artificial Intelligence, AAAI 2017",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,92,27,0,186
2013,Advances in optimizing recurrent networks,"Bengio Y., Boulanger-Lewandowski N., Pascanu R.",15206149,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,31,27,37,38,16,0,183
2015,FitNets: Hints for thin deep nets,"Romero A., Ballas N., Kahou S.E., Chassang A., Gatta C., Bengio Y.",,"3rd International Conference on Learning Representations, ICLR 2015 - Conference Track Proceedings",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,26,42,79,13,0,182
2013,Generalized denoising auto-encoders as generative models,"Bengio Y., Yao L., Alain G., Vincent P.",10495258,Advances in Neural Information Processing Systems,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,25,18,26,38,45,12,0,177
1996,Input-output HMM's for sequence processing,"Bengio Y., Frasconi P.",10459227,IEEE Transactions on Neural Networks,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,5,5,8,11,15,7,7,10,9,10,11,9,6,8,12,9,11,8,2,2,0,177
2000,Boosting neural networks,"Schwenk H., Bengio Y.",8997667,Neural Computation,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,8,5,13,13,16,11,10,14,8,5,9,6,10,10,16,4,0,175
2012,Modeling temporal dependencies in high-dimensional sequences: Application to polyphonic music generation and transcription,"Boulanger-Lewandowski N., Bengio Y., Vincent P.",,"Proceedings of the 29th International Conference on Machine Learning, ICML 2012",2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,20,19,36,38,23,9,0,172
2013,Combining modality specific deep neural networks for emotion recognition in video,"Kahou S.E., Pal C., Bouthillier X., Froumenty P., Gulcehre C., Memisevic R., Vincent P., Courville A., Bengio Y., Ferrari R.C., Mirza M., Jean S., Carrier P.-L., Dauphin Y., Boulanger-Lewandowski N., Aggarwal A., Zumer J., Lamblin P., Raymond J.-P., Desjardins G., Pascanu R., Warde-Farley D., Torabi A., Sharma A., Bengio E., Konda K.R., Wu Z.",,ICMI 2013 - Proceedings of the 2013 ACM International Conference on Multimodal Interaction,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,26,35,26,30,31,11,0,168
2004,Learning eigenfunctions links spectral embedding and kernel PCA,"Bengio Y., Delalleau O., Le Roux N., Paiement J.-F., Vincent P., Ouimet M.",8997667,Neural Computation,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,10,16,14,16,8,14,17,16,11,10,8,6,2,2,0,163
2013,Challenges in representation learning: A report on three machine learning contests,"Goodfellow I.J., Erhan D., Carrier P.L., Courville A., Mirza M., Hamner B., Cukierski W., Tang Y., Thaler D., Lee D.-H., Zhou Y., Ramaiah C., Feng F., Li R., Wang X., Athanasakis D., Shawe-Taylor J., Milakov M., Park J., Ionescu R., Popescu M., Grozea C., Bergstra J., Xie J., Romaszko L., Xu B., Chuang Z., Bengio Y.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),8228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,18,45,58,20,0,160
